1012475 1951  8 15  24.0  12.5   0.0
1012475 1951  8 16  21.9  10.5   0.0
1012475 1951  8 17  20.9   9.8   0.0
1012475 1951  8 18  24.7  10.2   0.0
1012475 1951  8 19  26.5  11.2   0.0
1012475 1951  8 20  26.6  13.3   0.0
1012475 1951  8 21  24.5  11.4   0.0
1012475 1951  8 22  21.3  10.9   0.0
1012475 1951  8 23  18.8   9.4   0.0
1012475 1951  8 24  18.3   8.9   0.0
1012475 1951  8 25  18.5   9.1   0.0
1012475 1951  8 26  18.3   8.7   0.0
1012475 1951  8 27  15.3   8.7  19.1
1012475 1951  8 28  19.7   9.0   0.0
